time,city,words,rand1,rand2,nor,uni,exp
1970-01-03 03:29:00,Buenavista,abandoned,858912,566288359,619102871.72,1701065184.65,6313511205.47
1970-01-03 03:29:30,Jatisari,a,79694,924508345,-2348082888.47,2116480589.53,2680896348.84
1970-01-03 03:30:00,Buruanga,a,698346,1067193802,4717242425.5,1792673570.72,991938472.5
1970-01-03 03:30:30,Roissy Charles-de-Gaulle,aa,302810,-1015875746,-896734680.61,348084074.1,15812648.2
1970-01-03 03:31:00,Cigadog Hilir,abc,440853,1299398795,-2121614319.12,1234734646.53,783462498.5
1970-01-03 03:31:30,Wahawaha,a,393152,-1856708610,1015631772.66,816315721.61,2548787177.16
1970-01-03 03:32:00,Topdac,a,697111,-202763635,2521792820.06,1693496157.56,4507768706.06
1970-01-03 03:32:30,Kalapanunggal,a,429107,-1305871611,-729318714.51,944805207.07,1238225520.1
1970-01-03 03:33:00,Sedlčany,a,633804,-451729547,985042624.62,628824617.72,1020248837.73
1970-01-03 03:33:30,New York City,aberdeen,398260,1506757821,-192295928.06,267387023.68,503747440.78
1970-01-03 03:34:00,Yanling,aa,315434,1994650590,3422912419.61,954952438.2,1228612636.17
1970-01-03 03:34:30,Passos,abilities,231116,-1363064730,2240335502.68,350794665.19,303157776.1
1970-01-03 03:35:00,Jiling,accounting,385505,334819642,-198343323.87,2053041272.77,2295521935.1
1970-01-03 03:35:30,Nantuo,a,754022,-115492503,-52483707.88,1060955113.64,5893206923.59
1970-01-03 03:36:00,Saint-Étienne,a,725286,144530679,-402301007.03,93396739.73,52381577.39
1970-01-03 03:36:30,Caucagüito,a,964303,1996391579,-310878418.56,146848157.05,2880756455.19
1970-01-03 03:37:00,Nantuo,a,849845,-1077219613,-4396099090.92,1963418309.35,854475253.19
1970-01-03 03:37:30,Sangojar,a,409891,1007514960,-4017679487.93,2140943886.25,4495003366.24
1970-01-03 03:38:00,Otwock,abu,819747,263721551,157584229.04,1215972693.94,1955916853.14
1970-01-03 03:38:30,Saint John’s,aa,215884,212842080,-629948633.7,226063614.95,6747534262.06
1970-01-03 03:39:00,Betim,a,351766,-538354316,-1865426403.41,1760504722.46,1311963852.29
1970-01-03 03:39:30,Daigo,a,9166,744894806,2473676160.09,1862978913.39,3455300986.97
1970-01-03 03:40:00,Consuelo,a,654013,-1375751575,-3795862854.56,1547891519.8,985179002.0
1970-01-03 03:40:30,Kertayuga,a,153995,-1197801887,-788788585.0,876408137.45,1548986421.93
1970-01-03 03:41:00,Balugo,administrative,634842,-1053437519,-1693291538.68,1049904702.45,1570645194.59
1970-01-03 03:41:30,Argentan,a,343240,168985343,-305085612.07,1500415709.1,6674661395.4
1970-01-03 03:42:00,Modot,a,812414,1664384950,1584395886.52,978585215.92,1285029071.74
1970-01-03 03:42:30,Póvoa,a,84450,-399149437,-324111485.87,655509662.91,377848038.08
1970-01-03 03:43:00,Pang,a,140912,-588311837,-1049112397.59,2097902322.24,482022715.94
1970-01-03 03:43:30,Municipio de Copacabana,a,245523,1476010424,-1460393423.75,1687369739.89,2440085287.29
1970-01-03 03:44:00,Marly-le-Roi,aa,126139,-140186252,-1303488981.55,2139950287.24,289573400.39
1970-01-03 03:44:30,Markaz al Marīr,aaa,947424,363008280,221248930.93,1412061682.26,845997583.46
1970-01-03 03:45:00,Mulanje,a,436362,1282736706,818066676.68,1033769129.97,215940912.69
1970-01-03 03:45:30,Horní Jelení,a,171821,-336097684,259071040.31,1404459641.92,155008214.61
1970-01-03 03:46:00,Sigetec,a,383255,-1784476607,1824594433.24,1268846971.9,215259239.42
1970-01-03 03:46:30,Ishioka,able,492446,1613939108,3416253338.48,1687470803.9,215259890.64
1970-01-03 03:47:00,Sukasari,aa,633145,616590848,-1407312858.19,19595875.94,930439963.76
1970-01-03 03:47:30,Grand Rapids,a,956768,-186325519,-297867185.54,274979451.27,2959980051.31
1970-01-03 03:48:00,Placetas,aa,5207,118528869,-5120136343.27,393339419.0,4486988250.0
1970-01-03 03:48:30,Winterthur,a,107455,-1635920058,-1038999501.0,1430239636.43,375836916.94
1970-01-03 03:49:00,San Francisco,a,373440,-1279605626,-4904568016.37,1614667662.1,2723206418.16
1970-01-03 03:49:30,Póvoa,a,495384,-588249494,840249996.01,1415035380.42,660969007.78
1970-01-03 03:50:00,Tonghae,ab,325298,-444280116,212924551.06,1171667543.87,896966419.72
1970-01-03 03:50:30,Modot,a,287494,48525696,1827794707.19,316866084.26,856566908.59
1970-01-03 03:51:00,Tānsen,a,601356,-194325820,1231713669.98,49766846.16,1532708121.42
1970-01-03 03:51:30,La Dicha,a,437113,-2126529248,-941457330.53,1667691971.83,5471449910.65
1970-01-03 03:52:00,Haarlem,a,920501,-872389007,-17308560.23,3245617.85,2194590447.77
1970-01-03 03:52:30,Šabac,a,473134,596759720,568428068.15,837135964.56,4340566174.71
1970-01-03 03:53:00,Kebonbencoy,ability,664522,-819352757,-1092595687.59,1609537193.57,944051935.56
1970-01-03 03:53:30,Gbarnga,a,608539,-1073288834,-42583109.13,1641625644.72,299665786.73
1970-01-03 03:54:00,Admiralteisky,a,560182,428546736,-974206977.88,1810377702.36,328901543.88
1970-01-03 03:54:30,Mérignac,a,425353,185586800,-2511159632.79,829153262.96,64354412.74
1970-01-03 03:55:00,Panxi,a,21753,-1228665368,-1445610831.18,1046001441.28,3497699173.49
1970-01-03 03:55:30,Kokubu-matsuki,ab,196155,525233910,-450376089.29,150323247.66,1251290841.16
1970-01-03 03:56:00,Kulykiv,aa,600479,527138681,-1645516265.82,1360274169.55,168870242.15
1970-01-03 03:56:30,Astara,abc,91431,-1733909240,-3060167143.19,565165313.37,1366471208.87
1970-01-03 03:57:00,Koufália,a,94318,-2012143813,181755637.11,1909097170.87,1473276900.79
1970-01-03 03:57:30,Xiaohenglong,aa,659470,2000840389,1249846636.86,1635756753.82,3131889612.07
1970-01-03 03:58:00,Wuquan,ab,476490,-666041404,4313018291.46,1556970264.51,1169858108.34
1970-01-03 03:58:30,Nuevitas,a,613698,2141849743,-48174555.26,95817035.43,2745297515.21
1970-01-03 03:59:00,Qingqu,a,111455,-1599498242,3426349583.81,1615485796.21,1587864607.2
1970-01-03 03:59:30,Mingfeng,a,579634,-805192765,-1965443130.16,69584743.94,65101206.57
1970-01-03 04:00:00,Tankhoy,aa,995351,-1074636042,1094613379.0,1598456114.34,1732119968.28
1970-01-03 04:00:30,Alue Glumpang,a,405094,115810840,-1662942504.05,383592862.78,165615473.97
1970-01-03 04:01:00,Azueira,aaa,40576,-1957593104,-1010935783.04,1988332119.84,5018057533.77
1970-01-03 04:01:30,Utsunomiya-shi,a,370422,-787320241,-2458141684.86,693828909.08,1953966117.1
1970-01-03 04:02:00,Yanling,a,449325,1549165454,2660067354.3,366893589.88,3860399688.05
1970-01-03 04:02:30,Al Wāsiţah,a,30291,-898076406,918465093.93,1901016199.78,596098788.08
1970-01-03 04:03:00,Lanling,a,265165,-670222059,-1601962122.07,856900078.33,2621342206.38
1970-01-03 04:03:30,Caohe,aaron,428543,1011647626,199502705.27,1964603633.93,208941045.56
1970-01-03 04:04:00,Karmah an Nuzul,aa,673046,-778729370,44463594.63,764363527.44,2574861786.94
1970-01-03 04:04:30,Hatogaya-honchō,a,943953,-963667717,1477550728.46,1750718532.61,10874799218.35
1970-01-03 04:05:00,Dalan,a,744374,-1677313495,2475046743.81,294959099.63,1668932343.86
1970-01-03 04:05:30,Klimovsk,accent,354257,-1928042390,-2942976277.54,1795433601.7,429017581.37
1970-01-03 04:06:00,Arras,a,591405,987607687,-983722923.92,1160657487.38,2339826972.98
1970-01-03 04:06:30,La Sebala du Mornag,a,489936,-1515379919,165173209.18,153688342.05,2251211162.44
1970-01-03 04:07:00,Ituzaingó,aa,849273,942645364,2537051671.48,514940394.5,1512675880.34
1970-01-03 04:07:30,Shangma,a,765752,-1407480688,2164869227.69,1725293813.94,2352790423.49
1970-01-03 04:08:00,Hushan,aaa,894486,217287204,-1976440403.41,235297394.98,525097980.51
1970-01-03 04:08:30,Kebonan,abandoned,102567,-409783792,-484523239.3,1279502439.38,1119100560.31
1970-01-03 04:09:00,Napel,a,848684,457204632,-4148378194.96,1137708587.25,1753613251.33
1970-01-03 04:09:30,Hamburg,aa,921565,-574674463,2041363045.92,1202751739.55,558125977.11
1970-01-03 04:10:00,Veliko Tŭrnovo,a,589389,613444905,-1252527762.96,2087955664.1,1949627780.38
1970-01-03 04:10:30,Tānsen,a,151437,-1623499971,2187573331.23,1510245761.06,10976306723.1
1970-01-03 04:11:00,Saurimo,a,50325,1985566919,271315595.99,196667977.03,2063777115.16
1970-01-03 04:11:30,Sanhui,aa,495458,-65059680,367461946.42,568466407.25,6918257198.28
1970-01-03 04:12:00,Tangcun,a,556948,386889619,1908679082.27,1289376648.82,1333777409.38
1970-01-03 04:12:30,Oulad Frej,aaron,411854,-570124566,-926936878.8,1846138498.91,2936694289.21
1970-01-03 04:13:00,Al Matlīn,aaa,901339,1931422969,-955836122.13,504401792.75,955447305.43
1970-01-03 04:13:30,Edéa,aaa,471446,1918756867,1360183213.19,629344652.18,2805667250.86
1970-01-03 04:14:00,Shangma,a,800299,777408931,-966062587.02,382894237.19,425870389.19
1970-01-03 04:14:30,Paitan,a,883112,-195385281,-1680487863.01,929408643.7,1755998197.35
1970-01-03 04:15:00,Mulanje,a,488460,1288386041,2334214521.3,750444709.53,8848553923.96
1970-01-03 04:15:30,Sanhui,a,443044,-500557641,2401179682.83,1448611724.74,1572086629.02
1970-01-03 04:16:00,Stare Pole,aa,879428,-611847866,-3749755712.71,625903011.7,959708567.76
1970-01-03 04:16:30,Sabanalarga,a,563480,-422228056,-700708562.08,1423708558.48,807467703.69
1970-01-03 04:17:00,Jiulong,abortion,424307,189628948,1596867731.68,1251292932.59,1459421023.33
1970-01-03 04:17:30,Sali,a,875319,-84104631,-196701123.39,1212139484.7,367035285.4
1970-01-03 04:18:00,Jiuhe,a,671113,160450720,-229064872.06,398655582.77,3884601398.83
1970-01-03 04:18:30,Bouillon,a,82027,-1304452655,516333317.66,62629361.78,1346766187.55
1970-01-03 04:19:00,Samut Songkhram,a,914296,-258077619,1924277839.84,1921971707.85,2486586562.33
1970-01-03 04:19:30,Huangxi,aa,113406,1286106376,2537485571.69,1857659745.91,3275407617.18
1970-01-03 04:20:00,Vakhsh,a,126581,-1222357593,-1573122706.79,507916025.05,488964798.19
1970-01-03 04:20:30,Dawan,aaa,655193,460511359,2782104991.98,485084106.95,920162053.06
1970-01-03 04:21:00,Paris La Défense,a,285502,-888050516,-475198727.71,2027736534.15,1357911301.46
1970-01-03 04:21:30,Zengtian,a,804828,-1583985419,68720219.18,1893383466.26,1005881063.89
1970-01-03 04:22:00,Zhongpai,a,301965,1819485488,1231387114.95,1928999422.65,2962937531.9
1970-01-03 04:22:30,Sartrouville,a,673,1266264277,904542649.71,1520944762.26,446346159.89
1970-01-03 04:23:00,Katsuta,a,381391,-835590012,2005796151.08,1088773533.48,1850723755.71
1970-01-03 04:23:30,Waiholo,a,247785,851025441,2367033846.33,413692001.61,4839769173.7
1970-01-03 04:24:00,Dorupare,a,678082,146022240,1735833984.68,1025718436.64,66130450.15
1970-01-03 04:24:30,Katyuzhanka,aa,918116,69440158,1278776627.67,1792135647.26,1757909617.12
1970-01-03 04:25:00,Santo Domingo,a,995622,-1643882986,232049593.38,23212983.13,1713990693.13
1970-01-03 04:25:30,Kultayevo,a,604477,-215599301,-129583589.13,1099912244.72,5257328054.07
1970-01-03 04:26:00,Xinhe,access,334857,-983220217,-143385127.66,824572899.58,3762733775.21
1970-01-03 04:26:30,Zhoukou,aa,979220,-2072032390,831767892.4,1805930643.09,1664485717.44
1970-01-03 04:27:00,Tulsa,a,46542,-2065314878,684384340.62,1243110816.1,641408313.56
1970-01-03 04:27:30,Zuolan,a,773959,-2096816087,2641119413.58,1314049029.33,2309482757.78
1970-01-03 04:28:00,Vischongo,aa,890386,647281400,-440683203.37,1073082833.99,2276808832.65
1970-01-03 04:28:30,Vsevolozhsk,a,514732,2069658497,4280986311.6,169839117.73,338074344.01
1970-01-03 04:29:00,Nalus,aaa,663535,84500969,-107179527.25,433762501.68,4736816845.72
1970-01-03 04:29:30,Colón,a,781617,1665247795,558196468.59,419747479.24,593236698.1
1970-01-03 04:30:00,Teodoro Sampaio,a,915447,1006238849,-2300924010.81,518847743.28,1844282977.38
1970-01-03 04:30:30,Tapon,aa,236149,1515872724,3625304643.25,1732149039.52,2135698339.04
1970-01-03 04:31:00,Maclear,a,449587,-260333834,-170923109.21,435981469.89,1397930811.62
1970-01-03 04:31:30,Gujiadian,a,91409,1892388211,-406119098.52,272609051.01,1384969224.31
1970-01-03 04:32:00,Loreto,a,496272,-690078479,-1500699696.6,599647460.01,1541616062.14
1970-01-03 04:32:30,Mēga,a,859466,276596874,-901192490.5,168072349.47,1221206375.03
1970-01-03 04:33:00,Sagopshi,a,499584,621480577,6111395.13,1480510836.51,44431186.55
1970-01-03 04:33:30,Cisasak,a,374618,232341705,3532319263.21,1740955314.59,1840596595.08
1970-01-03 04:34:00,Smolenskoye,a,777638,-1209207271,-2177216038.68,830886651.92,1811292122.84
1970-01-03 04:34:30,Ugljevik,a,168754,102562934,611984811.64,318118408.44,1808357525.45
1970-01-03 04:35:00,Velký Újezd,aaa,641564,-2036481981,4874031912.45,505051685.49,896732489.6
1970-01-03 04:35:30,Yangirabot,aaron,210954,-1253607730,1173455309.6,1937240717.68,1597700557.07
1970-01-03 04:36:00,Chenfang,abilities,126251,-2034657626,-1507512188.4,884906210.8,434609345.56
1970-01-03 04:36:30,Detroit,aa,359648,-1507071713,-304625539.71,636169209.92,551640092.09
1970-01-03 04:37:00,Sanshan,a,813415,-1059348959,75656733.08,2123311509.75,3903417422.32
1970-01-03 04:37:30,Itoigawa,a,513374,1034194022,-2798108739.85,1932158994.87,747184502.06
1970-01-03 04:38:00,Tazhuang,aa,789561,-1270531049,206966435.99,1484198414.24,1986611762.3
1970-01-03 04:38:30,Nanshe,aa,556779,1078730648,-1421447375.88,394684380.77,348926102.49
1970-01-03 04:39:00,Buenavista,a,606130,1162117565,2628749633.32,1157280849.89,628781626.8
1970-01-03 04:39:30,Dulangan,a,612094,-1250740749,-1506659177.98,1403271516.28,6424289159.28
1970-01-03 04:40:00,Shofirkon,a,671786,718034157,602381174.43,286162512.18,1740196582.6
1970-01-03 04:40:30,Baitu,a,603440,1968451807,3129708448.38,1542581562.56,797994657.04
1970-01-03 04:41:00,Itarana,a,878670,-1884843931,2898791284.54,168966040.28,378411094.25
1970-01-03 04:41:30,Castrovirreyna,aaa,260172,-2097438599,804242344.98,1460445182.03,2562864747.38
1970-01-03 04:42:00,Heyin,a,817374,-588452590,-1100372056.03,1151631975.26,730897549.68
1970-01-03 04:42:30,Ciénaga de Oro,a,370067,137507562,-2759390797.69,1445528381.17,4040233873.94
1970-01-03 04:43:00,Xiaohenglong,ab,377673,-488333191,-2927949188.94,507316279.04,704565466.67
1970-01-03 04:43:30,Balugo,a,835934,-1381010066,-891425282.79,44427270.1,2366172467.21
1970-01-03 04:44:00,Arroyo Salado,a,652858,-2005811237,-2271954010.21,338268373.86,209719673.85
1970-01-03 04:44:30,Gritsovskiy,aaa,48733,277152258,5227541521.07,334781013.41,127935872.05
1970-01-03 04:45:00,Calomboyan,aaron,418221,-679253921,-535284685.45,1029961439.25,488924660.37
1970-01-03 04:45:30,Magangué,aaa,196470,1141095096,1186035669.12,242183002.25,1842035450.93
1970-01-03 04:46:00,Yong’an,aaron,195837,604332686,-171663694.82,74689168.11,122862931.52
1970-01-03 04:46:30,Durham,aa,195050,1244381634,-459953940.07,778719493.13,1728028129.64
1970-01-03 04:47:00,Puncan,a,483114,-1294885160,3526105932.22,566431344.18,1121284206.52
1970-01-03 04:47:30,Radès,a,139190,-118427659,1104645291.03,1832992125.63,2040614116.47
1970-01-03 04:48:00,Studenec,ab,364963,-1294859246,-584208178.7,568511786.69,1750934089.8
1970-01-03 04:48:30,Gbarnga,a,713027,-173139719,797554186.15,1105949933.27,419812183.27
1970-01-03 04:49:00,Baculin,abs,509597,1334206522,4814390601.08,1520737624.13,2889982149.99
1970-01-03 04:49:30,Pang,a,22843,980024871,1540456896.87,135994634.52,102098912.52
1970-01-03 04:50:00,Fomento,a,573480,940001037,859713457.65,1630784975.21,810153175.22
1970-01-03 04:50:30,Cabalaoangan,aa,467999,-17781869,1550257760.79,1525484102.29,217569769.94
1970-01-03 04:51:00,Papágou,a,432987,1830904592,708420980.87,884054054.21,2837134667.28
1970-01-03 04:51:30,Al Matlīn,academy,950610,1102256378,1702370533.23,585199074.38,3785097754.89
1970-01-03 04:52:00,Cipicung,aa,424703,1049740829,-1872802309.11,581928362.56,3476659294.92
1970-01-03 04:52:30,Pajé,a,50904,146716691,447294827.14,1387974654.93,742435368.0
1970-01-03 04:53:00,Mendes,abc,635748,-429125573,2688164081.29,1452108643.52,888389690.14
1970-01-03 04:53:30,Chynadiyovo,aa,668808,1242450608,-2978356040.27,774008356.86,2791623183.22
1970-01-03 04:54:00,Itacurubí del Rosario,a,303555,-892779355,-364484226.33,1849234392.53,7273688796.27
1970-01-03 04:54:30,Mulawato,aa,832977,-1770517362,-54374122.18,1697187571.13,903404943.83
1970-01-03 04:55:00,Glamoč,aa,36996,-1254232330,-3676923844.56,1603647119.85,5412485677.98
1970-01-03 04:55:30,Caohe,aa,624692,-1461529687,2105570874.17,1433213268.16,376874549.32
1970-01-03 04:56:00,Nizhniy Tagil,absence,298422,-1833959955,-1863479515.24,685158708.87,1418091516.4
1970-01-03 04:56:30,Lavia,a,693178,1916057229,1196462039.45,1553249669.6,3409808097.8
1970-01-03 04:57:00,Bopu,a,397626,1213339737,349868865.04,962228438.65,1114585357.3
1970-01-03 04:57:30,Traiguén,a,117686,387919673,181945730.24,1321602087.25,1088853798.47
1970-01-03 04:58:00,Maguyam,abstract,299395,793298367,1238197075.55,1108090724.15,1041422880.57
1970-01-03 04:58:30,Yanchi,aaron,655217,1190940010,-33933310.01,588275542.07,4702301452.26
1970-01-03 04:59:00,Klimovsk,aa,413510,260846492,-596914945.71,1030584937.95,4337794280.02
1970-01-03 04:59:30,Stockholm,a,206509,1799637864,76240643.07,1963694909.77,7507625145.16
1970-01-03 05:00:00,Huangjindong,a,300642,-1617518138,2074859774.55,1029255336.92,4996239282.06
1970-01-03 05:00:30,Główczyce,a,673585,-2037463833,-2849492036.82,589238456.62,6140070178.75
1970-01-03 05:01:00,Świlcza,a,101977,-465969113,1485215209.91,985338729.39,396727279.5
1970-01-03 05:01:30,Citarik,aa,965047,-2043234026,-3334213195.31,1409185415.99,8181271523.67
1970-01-03 05:02:00,Bonebone,a,358360,-1355056161,4536327724.55,2089980349.36,2175067429.61
1970-01-03 05:02:30,Blumenau,aa,26266,1030289494,-377835134.39,1255306217.67,20177720.93
1970-01-03 05:03:00,Gamut,abilities,921025,-1814486111,1501718733.43,479314749.94,241757858.22
1970-01-03 05:03:30,Weiting,abandoned,612439,-1755682237,1026154694.72,983120678.94,695507553.84
1970-01-03 05:04:00,Tazhuang,a,253539,1558091287,143161967.07,1398952151.95,4552565376.81
1970-01-03 05:04:30,Xiqiao,aaa,278222,-1156654300,-113763435.19,389515947.34,2735510738.94
1970-01-03 05:05:00,Trompsburg,a,607911,-1111093146,2902472530.22,1139386015.21,4955550755.11
1970-01-03 05:05:30,Gvardeysk,a,479569,1520193003,1060837676.03,806553147.09,5768346503.95
1970-01-03 05:06:00,Panxi,aaron,162832,993582071,-1065721807.1,611931766.25,691665741.35
1970-01-03 05:06:30,Lemahputih,aaa,192056,758721186,2079631532.34,1857990726.0,920043523.41
1970-01-03 05:07:00,Takub,a,111260,247269445,48706123.49,1835752082.5,817045811.9
1970-01-03 05:07:30,Compiègne,a,447996,844327775,-708322797.98,191682280.45,1699062786.13
1970-01-03 05:08:00,Châteauroux,activated,871899,-395166198,1437309701.66,1933739791.48,5854062614.87
1970-01-03 05:08:30,Chuanbu,a,6658,-983432811,-3801184184.17,126765506.89,2858039491.48
1970-01-03 05:09:00,Paris La Défense,a,62696,-355922171,453483753.74,108220042.02,510348374.14
1970-01-03 05:09:30,Caijiang,aa,786296,1254951271,-2419958901.48,826404608.64,354769388.15
1970-01-03 05:10:00,Ciénaga de Oro,a,158169,-276605262,-2001590826.77,585407005.39,4971612541.95
1970-01-03 05:10:30,Ruo,a,721886,-272875534,773966438.7,1989491919.1,2455455423.26
1970-01-03 05:11:00,Argentan,aaa,455164,-1885019411,428954423.44,1068968027.69,1028876730.17
1970-01-03 05:11:30,Argentan,a,258287,1906080599,-535517781.26,646981543.77,974823405.93
1970-01-03 05:12:00,Tanjungbatu,a,132421,-1295962167,118705902.59,1136997349.35,3471097487.5
1970-01-03 05:12:30,Santa Luzia,a,622620,-1112145688,-1167859654.62,455901827.25,2610564469.23
1970-01-03 05:13:00,Boudinar,acc,257443,1481227345,224975424.03,1427846373.98,4525862185.89
1970-01-03 05:13:30,Utsunomiya-shi,aaron,372458,-1694412596,-2764123855.78,1370390761.05,461990870.69
1970-01-03 05:14:00,Krajan C Wonorejo,a,655473,906089341,-589702425.6,526795802.54,119037892.88
1970-01-03 05:14:30,Zhuping,a,535811,-1948931559,-1536017256.35,946321139.0,6373244040.07
1970-01-03 05:15:00,Krajan C Wonorejo,a,572387,1975732912,2911354041.34,987797051.13,1255373436.39
1970-01-03 05:15:30,Helsingborg,aaron,177318,-1504241607,2670158470.56,1489167850.8,649521880.72
1970-01-03 05:16:00,Francisco Villa,aa,981034,-1382563165,52261237.74,1318645004.87,1948527907.07
1970-01-03 05:16:30,Madīnat ‘Īsá,a,914405,-1267752888,142649830.23,1126872080.68,740351305.98
1970-01-03 05:17:00,Xianqiao,a,865418,270244567,1930472674.17,2137108322.64,2865807952.31
1970-01-03 05:17:30,Hangji,a,908187,-175254745,1239394244.47,1260858423.65,2821951672.8
1970-01-03 05:18:00,Nalus,a,693700,-1931626944,-757849508.12,1019722322.83,363673016.25
1970-01-03 05:18:30,Otwock,a,134103,-1949231641,-3501347449.86,1252286645.77,1729395821.53
1970-01-03 05:19:00,Pampa Hermosa,aa,904363,-1561623516,859447354.58,430459638.95,3076350852.57
1970-01-03 05:19:30,Canguçu,a,421734,150731882,127145191.4,1272178295.82,1858799424.51
1970-01-03 05:20:00,Pingle,a,623808,-1855343072,840145329.32,660458306.45,2164094555.33
1970-01-03 05:20:30,Agía Triáda,a,414317,-1135471639,598613158.19,1231323301.66,89279761.61
1970-01-03 05:21:00,Aryiropoúlion,a,588299,-1507831345,-597770024.05,1796668897.09,1138491873.81
1970-01-03 05:21:30,Yong’an,a,837401,-913984585,-1949518296.08,1067936934.53,3896882226.86
1970-01-03 05:22:00,Sysert’,aa,915704,1375402149,335905967.27,134566377.32,2189194046.69
1970-01-03 05:22:30,Chanhe,a,687956,-80037993,906714467.96,1512047010.06,4181208591.76
1970-01-03 05:23:00,Ordino,a,268446,1834937796,1080567821.12,1534062465.82,9549498715.94
1970-01-03 05:23:30,Giado,a,938174,-154261933,-1297500534.72,1798478788.05,428315589.31
1970-01-03 05:24:00,Chongwen,a,488018,242752287,-2759005863.04,635853038.6,449420225.05
1970-01-03 05:24:30,Cempa,a,402662,-148767644,3993716660.02,2097638068.48,138998927.64
1970-01-03 05:25:00,Itaparica,a,267028,851137341,14994944.67,197853163.27,1606183735.16
1970-01-03 05:25:30,Pul-e Sangī,a,888403,-444330978,-1577044290.11,1938370932.91,990631325.75
1970-01-03 05:26:00,Yong’an,aa,70992,112536247,2260203980.47,1244463027.35,1413206997.26
1970-01-03 05:26:30,Stockholm,absolutely,782459,191664450,405471970.98,1035396762.13,3440960463.77
1970-01-03 05:27:00,Potoni,ability,875581,188493913,-5270761928.83,498755953.96,30797434.24
1970-01-03 05:27:30,Brejo da Madre de Deus,a,783316,281277864,1039206717.02,271905847.36,328786677.89
1970-01-03 05:28:00,Platičevo,aa,118220,1798929997,1308858987.01,291594404.56,1959135390.97
1970-01-03 05:28:30,Helsingborg,a,31460,322232762,-1989928978.62,1861299064.97,197000450.51
1970-01-03 05:29:00,Santo Domingo,abstracts,138410,255026418,306140414.87,2127242108.6,618824185.96
1970-01-03 05:29:30,Haoxinying,a,489227,-265102153,-1776968278.43,1417723955.48,1627358366.15
1970-01-03 05:30:00,Napel,aa,963560,1797942336,-2194249259.7,1273996225.85,302567933.37
1970-01-03 05:30:30,Kożuchów,a,993902,-152559719,1072633306.22,503349119.91,719715480.13
1970-01-03 05:31:00,Zhongdeng,a,667135,-1890534574,-1671713270.54,675829450.96,1312091539.99
1970-01-03 05:31:30,Lisewo,aa,184802,480202018,-2763933237.78,765497470.23,389963157.92
1970-01-03 05:32:00,Kedungringin,a,285257,814014212,1697121330.59,1458832640.52,3801494099.35
1970-01-03 05:32:30,Catolé do Rocha,a,794519,1548960745,-1946362004.55,41978597.69,3247890943.11
1970-01-03 05:33:00,La Dicha,a,327413,-1429703956,15460610.93,1070772598.97,8441297848.04
1970-01-03 05:33:30,Itoigawa,a,971303,-292182474,-121257924.31,572845234.51,3626110614.43
1970-01-03 05:34:00,Yangtan,a,662684,1445951497,58319707.44,2050293909.82,1336110286.68
1970-01-03 05:34:30,Zhaoguli,a,553931,2073681430,-356120754.1,939434503.18,8466405617.94
1970-01-03 05:35:00,Chanhe,a,940092,-93117048,1924076706.34,1246804048.07,8843444202.17
1970-01-03 05:35:30,Musan-ŭp,abs,100762,-1560366988,17267607.35,1304455021.42,840286351.72
1970-01-03 05:36:00,Atsugi,a,911512,810582985,-682410998.95,159594269.18,4248187415.44
1970-01-03 05:36:30,Gromadka,aa,273576,-948142015,2764984081.57,518125191.35,4063377558.94
1970-01-03 05:37:00,Sangojar,a,760331,1985094998,-2172809291.42,1241523499.72,1477150824.29
1970-01-03 05:37:30,Świlcza,a,762470,-948020988,-3531266301.89,482328583.01,598149005.93
1970-01-03 05:38:00,Wierzbica,a,644066,958415442,-189698374.89,1362214995.2,4665171740.45
1970-01-03 05:38:30,Rawaapu,aaa,640965,1278651608,41449206.69,1852004552.99,1434263136.81
1970-01-03 05:39:00,Malianchuan,a,881808,-154739448,920718794.04,1833562158.78,595198453.32
1970-01-03 05:39:30,Tangub,aa,420716,2098571277,2010281441.54,1592375108.27,240037410.13
1970-01-03 05:40:00,Tsaritsyno,ab,592741,394225109,-63782320.14,118765460.37,2673949696.94
1970-01-03 05:40:30,Castrovirreyna,a,346740,953041396,607356821.37,1779847983.63,385938666.06
1970-01-03 05:41:00,Novo-Peredelkino,aaa,560710,-904236903,4033273690.63,526428519.0,2986984261.16
1970-01-03 05:41:30,Linan,a,678535,-2027841069,-484898738.24,492708749.65,2635384188.24
1970-01-03 05:42:00,Palma Gil,abraham,760142,490803505,1292738705.4,384560515.96,4415344873.98
1970-01-03 05:42:30,Iida,aa,821110,892988687,-414715351.78,1470726373.82,2492284659.97
1970-01-03 05:43:00,Baiyashi,a,497544,1916135966,-507053717.99,884350991.76,3917051916.99
1970-01-03 05:43:30,Sysert’,ability,764615,-1770177899,-2693103493.02,792436963.38,1421477139.14
1970-01-03 05:44:00,Donabate,aa,945147,-1800941441,3438516817.81,112309050.64,1935796449.3
1970-01-03 05:44:30,La Ceja,aa,49876,-1205406271,34771794.91,97210314.65,1077677.36
1970-01-03 05:45:00,Sūrak,aaron,29697,-1348625938,-1618640574.25,2067829512.19,4038281968.62
1970-01-03 05:45:30,Giado,a,448472,-1614384072,-3444158306.3,693562284.61,1111627251.27
1970-01-03 05:46:00,Kaustinen,abandoned,289913,-611063703,1594707794.59,1910941970.13,1704985295.31
1970-01-03 05:46:30,Mercaderes,aaa,944276,-1263826336,-786917267.05,48680551.78,648949048.73
